Quarter,State,ASGS Code,ASGS Name,In a business or company,Number of people entering a new personal insolvency
2007Q3,Western Australia,51003,West Pilbara,No,4
2007Q3,Western Australia,51103,Goldfields,Yes,5
2007Q3,Western Australia,51103,Goldfields,No,4
2007Q3,Western Australia,WA - not in ASGS,WA - not in ASGS,Yes,0
2007Q3,Western Australia,WA - not in ASGS,WA - not in ASGS,No,0
2007Q3,Western Australia,5GPER,Greater Perth,Yes,90
2007Q3,Western Australia,5GPER,Greater Perth,No,222
2007Q3,Western Australia,5RWAU,Rest of WA,Yes,25
2007Q3,Western Australia,5RWAU,Rest of WA,No,65
2007Q3,Tasmania,60102,Hobart - North East,Yes,5
2007Q3,Tasmania,60102,Hobart - North East,No,23
2007Q3,Tasmania,60103,Hobart - North West,Yes,4
2007Q3,Tasmania,60103,Hobart - North West,No,35
2007Q3,Tasmania,60104,Hobart - South and West,Yes,5
2007Q3,Tasmania,60104,Hobart - South and West,No,10
2007Q3,Tasmania,60201,Launceston,Yes,11
2007Q3,Tasmania,60201,Launceston,No,38
2007Q3,Tasmania,60202,Meander Valley - West Tamar,Yes,0
2007Q3,Tasmania,60202,Meander Valley - West Tamar,No,5
2007Q3,Tasmania,60401,Burnie - Ulverstone,Yes,6
2007Q3,Tasmania,60401,Burnie - Ulverstone,No,11
2007Q3,Tasmania,60402,Devonport,Yes,4
2007Q3,Tasmania,60402,Devonport,No,16
2007Q3,Tasmania,Tas - not in ASGS,Tas - not in ASGS,Yes,0
2007Q3,Tasmania,Tas - not in ASGS,Tas - not in ASGS,No,0
2007Q3,Tasmania,6GHOB,Greater Hobart,Yes,20
2007Q3,Tasmania,6GHOB,Greater Hobart,No,98
2007Q3,Tasmania,6RTAS,Rest of Tas.,Yes,26
2007Q3,Tasmania,6RTAS,Rest of Tas.,No,93
2007Q3,Northern Territory,70101,Darwin City,Yes,3
2007Q3,Northern Territory,70101,Darwin City,No,4
2007Q3,Northern Territory,70102,Darwin Suburbs,Yes,3
2007Q3,Northern Territory,70102,Darwin Suburbs,No,8
2007Q3,Northern Territory,70202,Barkly,Yes,0
2007Q3,Northern Territory,70202,Barkly,No,0
2007Q3,Northern Territory,70203,Daly - Tiwi - West Arnhem,Yes,0
2007Q3,Northern Territory,70203,Daly - Tiwi - West Arnhem,No,0
2007Q3,Northern Territory,70204,East Arnhem,Yes,0
2007Q3,Northern Territory,70204,East Arnhem,No,0
2007Q3,Northern Territory,NT - not in ASGS,NT - not in ASGS,Yes,0
2007Q3,Northern Territory,NT - not in ASGS,NT - not in ASGS,No,0
2007Q3,Australian Capital Territory,80107,Tuggeranong,Yes,4
2007Q3,Australian Capital Territory,80107,Tuggeranong,No,24
2007Q3,Australian Capital Territory,80109,Woden Valley,Yes,4
2007Q3,Australian Capital Territory,80109,Woden Valley,No,3
2007Q3,Australian Capital Territory,80110,Molonglo,Yes,0
2007Q3,Australian Capital Territory,80110,Molonglo,No,0
2007Q3,Australian Capital Territory,80111,Urriarra - Namadgi,Yes,0
2007Q3,Australian Capital Territory,80111,Urriarra - Namadgi,No,0
2007Q3,Australian Capital Territory,ACT - not in ASGS,ACT - not in ASGS,Yes,0
2007Q3,Australian Capital Territory,ACT - not in ASGS,ACT - not in ASGS,No,0
2007Q3,Australian Capital Territory,8ACTE,Australian Capital Territory,Yes,17
2007Q3,Australian Capital Territory,8ACTE,Australian Capital Territory,No,48
2007Q3,Other Territories,90101,Christmas Island,Yes,0
2007Q3,Other Territories,90101,Christmas Island,No,0
2007Q3,Other Territories,90102,Cocos (Keeling) Islands,Yes,0
2007Q3,Other Territories,90102,Cocos (Keeling) Islands,No,0
2007Q3,Other Territories,90103,Jervis Bay,Yes,0
2007Q3,Other Territories,90103,Jervis Bay,No,0
2007Q3,Other Territories,90104,Norfolk Island,Yes,0
2007Q3,Other Territories,90104,Norfolk Island,No,0
2007Q3,Other Territories,9OTER,Other Territories,Yes,0
2007Q3,Other Territories,9OTER,Other Territories,No,0
2007Q4,New South Wales,10102,Queanbeyan,Yes,3
2007Q4,New South Wales,10102,Queanbeyan,No,12
2007Q4,New South Wales,10103,Snowy Mountains,Yes,0
2007Q4,New South Wales,10103,Snowy Mountains,No,0
2007Q4,New South Wales,10104,South Coast,Yes,10
2007Q4,New South Wales,10104,South Coast,No,12
2007Q4,New South Wales,10201,Gosford,Yes,26
2007Q4,New South Wales,10201,Gosford,No,53
2007Q4,New South Wales,10202,Wyong,Yes,32
2007Q4,New South Wales,10202,Wyong,No,69
2007Q4,New South Wales,10301,Bathurst,Yes,6
2007Q4,New South Wales,10301,Bathurst,No,24
2007Q4,New South Wales,10302,Lachlan Valley,Yes,5
2007Q4,New South Wales,10302,Lachlan Valley,No,14
2007Q4,New South Wales,10303,Lithgow - Mudgee,Yes,6
2007Q4,New South Wales,10303,Lithgow - Mudgee,No,15
2007Q4,New South Wales,10401,Clarence Valley,Yes,3
2007Q4,New South Wales,10401,Clarence Valley,No,7
2007Q4,New South Wales,10402,Coffs Harbour,Yes,12
2007Q4,New South Wales,10402,Coffs Harbour,No,24
2007Q4,New South Wales,10502,Broken Hill and Far West,Yes,3
2007Q4,New South Wales,10502,Broken Hill and Far West,No,6
2007Q4,New South Wales,10503,Dubbo,Yes,18
2007Q4,New South Wales,10503,Dubbo,No,22
2007Q4,New South Wales,10602,Maitland,Yes,6
2007Q4,New South Wales,10602,Maitland,No,14
2007Q4,New South Wales,10603,Port Stephens,Yes,9
2007Q4,New South Wales,10603,Port Stephens,No,24
2007Q4,New South Wales,10604,Upper Hunter,Yes,3
2007Q4,New South Wales,10604,Upper Hunter,No,5
2007Q4,New South Wales,10701,Dapto - Port Kembla,Yes,3
2007Q4,New South Wales,10701,Dapto - Port Kembla,No,28
2007Q4,New South Wales,10702,Illawarra Catchment Reserve,Yes,0
2007Q4,New South Wales,10702,Illawarra Catchment Reserve,No,0
2007Q4,New South Wales,10703,Kiama - Shellharbour,Yes,16
2007Q4,New South Wales,10703,Kiama - Shellharbour,No,30
2007Q4,New South Wales,10704,Wollongong,Yes,15
2007Q4,New South Wales,10704,Wollongong,No,31
2007Q4,New South Wales,10802,Kempsey - Nambucca,Yes,5
2007Q4,New South Wales,10802,Kempsey - Nambucca,No,13
2007Q4,New South Wales,10803,Lord Howe Island,Yes,0
2007Q4,New South Wales,10803,Lord Howe Island,No,0
2007Q4,New South Wales,10804,Port Macquarie,Yes,10
2007Q4,New South Wales,10804,Port Macquarie,No,19
2007Q4,New South Wales,10901,Albury,Yes,16
2007Q4,New South Wales,10901,Albury,No,21
2007Q4,New South Wales,10903,Upper Murray exc. Albury,Yes,5
2007Q4,New South Wales,10903,Upper Murray exc. Albury,No,7
2007Q4,New South Wales,11002,Inverell - Tenterfield,Yes,3
2007Q4,New South Wales,11002,Inverell - Tenterfield,No,11
2007Q4,New South Wales,11004,Tamworth - Gunnedah,Yes,10
2007Q4,New South Wales,11004,Tamworth - Gunnedah,No,18
2007Q4,New South Wales,11101,Lake Macquarie - East,Yes,16
2007Q4,New South Wales,11101,Lake Macquarie - East,No,23
2007Q4,New South Wales,11102,Lake Macquarie - West,Yes,14
2007Q4,New South Wales,11102,Lake Macquarie - West,No,20
2007Q4,New South Wales,11103,Newcastle,Yes,7
2007Q4,New South Wales,11103,Newcastle,No,55
2007Q4,New South Wales,11201,Richmond Valley - Coastal,Yes,14
2007Q4,New South Wales,11201,Richmond Valley - Coastal,No,17
2007Q4,New South Wales,11203,Tweed Valley,Yes,5
2007Q4,New South Wales,11203,Tweed Valley,No,28
2007Q4,New South Wales,11303,Wagga Wagga,Yes,9
2007Q4,New South Wales,11303,Wagga Wagga,No,21
2007Q4,New South Wales,11401,Shoalhaven,Yes,11
2007Q4,New South Wales,11401,Shoalhaven,No,28
2007Q4,New South Wales,11402,Southern Highlands,Yes,11
2007Q4,New South Wales,11402,Southern Highlands,No,10
2007Q4,New South Wales,11501,Baulkham Hills,Yes,19
2007Q4,New South Wales,11501,Baulkham Hills,No,12
2007Q4,New South Wales,11504,Rouse Hill - McGraths Hill,Yes,7
2007Q4,New South Wales,11504,Rouse Hill - McGraths Hill,No,4
2007Q4,New South Wales,11601,Blacktown,Yes,18
2007Q4,New South Wales,11601,Blacktown,No,64
2007Q4,New South Wales,11602,Blacktown - North,Yes,18
2007Q4,New South Wales,11602,Blacktown - North,No,20
2007Q4,New South Wales,11603,Mount Druitt,Yes,10
2007Q4,New South Wales,11603,Mount Druitt,No,74
2007Q4,New South Wales,11701,Botany,Yes,7
2007Q4,New South Wales,11701,Botany,No,19
2007Q4,New South Wales,11702,Marrickville - Sydenham - Petersham,Yes,3
2007Q4,New South Wales,11702,Marrickville - Sydenham - Petersham,No,14
2007Q4,New South Wales,11703,Sydney Inner City,Yes,19
2007Q4,New South Wales,11703,Sydney Inner City,No,48
2007Q4,New South Wales,11801,Eastern Suburbs - North,Yes,13
2007Q4,New South Wales,11801,Eastern Suburbs - North,No,21
2007Q4,New South Wales,11802,Eastern Suburbs - South,Yes,18
2007Q4,New South Wales,11802,Eastern Suburbs - South,No,23
2007Q4,New South Wales,11901,Bankstown,Yes,26
2007Q4,New South Wales,11901,Bankstown,No,38
2007Q4,New South Wales,11902,Canterbury,Yes,17
2007Q4,New South Wales,11902,Canterbury,No,43
2007Q4,New South Wales,11903,Hurstville,Yes,11
2007Q4,New South Wales,11903,Hurstville,No,28
2007Q4,New South Wales,11904,Kogarah - Rockdale,Yes,12
2007Q4,New South Wales,11904,Kogarah - Rockdale,No,34
2007Q4,New South Wales,12001,Canada Bay,Yes,8
2007Q4,New South Wales,12001,Canada Bay,No,18
2007Q4,New South Wales,12002,Leichhardt,Yes,6
2007Q4,New South Wales,12002,Leichhardt,No,6
2007Q4,New South Wales,12003,Strathfield - Burwood - Ashfield,Yes,10
2007Q4,New South Wales,12003,Strathfield - Burwood - Ashfield,No,28
2007Q4,New South Wales,12101,Chatswood - Lane Cove,Yes,10
2007Q4,New South Wales,12101,Chatswood - Lane Cove,No,16
2007Q4,New South Wales,12102,Hornsby,Yes,10
2007Q4,New South Wales,12102,Hornsby,No,12
2007Q4,New South Wales,12103,Ku-ring-gai,Yes,7
2007Q4,New South Wales,12103,Ku-ring-gai,No,9
2007Q4,New South Wales,12104,North Sydney - Mosman,Yes,10
2007Q4,New South Wales,12104,North Sydney - Mosman,No,8
2007Q4,New South Wales,12202,Pittwater,Yes,3
2007Q4,New South Wales,12202,Pittwater,No,7
2007Q4,New South Wales,12203,Warringah,Yes,11
2007Q4,New South Wales,12203,Warringah,No,37
2007Q4,New South Wales,12301,Camden,Yes,10
2007Q4,New South Wales,12301,Camden,No,20
2007Q4,New South Wales,12302,Campbelltown (NSW),Yes,27
2007Q4,New South Wales,12302,Campbelltown (NSW),No,101
2007Q4,New South Wales,12303,Wollondilly,Yes,3
2007Q4,New South Wales,12303,Wollondilly,No,8
2007Q4,New South Wales,12401,Blue Mountains,Yes,10
2007Q4,New South Wales,12401,Blue Mountains,No,15
2007Q4,New South Wales,12402,Blue Mountains - South,Yes,0
2007Q4,New South Wales,12402,Blue Mountains - South,No,0
2007Q4,New South Wales,12403,Penrith,Yes,20
2007Q4,New South Wales,12403,Penrith,No,48
2007Q4,New South Wales,12404,Richmond - Windsor,Yes,9
2007Q4,New South Wales,12404,Richmond - Windsor,No,11
2007Q4,New South Wales,12405,St Marys,Yes,8
2007Q4,New South Wales,12405,St Marys,No,44
2007Q4,New South Wales,12501,Auburn,Yes,14
2007Q4,New South Wales,12501,Auburn,No,25
2007Q4,New South Wales,12502,Carlingford,Yes,4
2007Q4,New South Wales,12502,Carlingford,No,12
2007Q4,New South Wales,12503,Merrylands - Guildford,Yes,31
2007Q4,New South Wales,12503,Merrylands - Guildford,No,54
2007Q4,New South Wales,12504,Parramatta,Yes,13
2007Q4,New South Wales,12504,Parramatta,No,33
2007Q4,New South Wales,12602,Ryde - Hunters Hill,Yes,7
2007Q4,New South Wales,12602,Ryde - Hunters Hill,No,22
2007Q4,New South Wales,12701,Bringelly - Green Valley,Yes,15
2007Q4,New South Wales,12701,Bringelly - Green Valley,No,34
2007Q4,New South Wales,12702,Fairfield,Yes,29
2007Q4,New South Wales,12702,Fairfield,No,72
2007Q4,New South Wales,12703,Liverpool,Yes,22
2007Q4,New South Wales,12703,Liverpool,No,39
2007Q4,New South Wales,12801,Cronulla - Miranda - Caringbah,Yes,18
2007Q4,New South Wales,12801,Cronulla - Miranda - Caringbah,No,14
2007Q4,New South Wales,12802,Sutherland - Menai - Heathcote,Yes,7
2007Q4,New South Wales,12802,Sutherland - Menai - Heathcote,No,20
2007Q4,New South Wales,NSW - not in ASGS,NSW - not in ASGS,Yes,0
2007Q4,New South Wales,NSW - not in ASGS,NSW - not in ASGS,No,1
2007Q4,New South Wales,1GSYD,Greater Sydney,Yes,603
2007Q4,New South Wales,1GSYD,Greater Sydney,No,1293
2007Q4,New South Wales,1RNSW,Rest of NSW,Yes,275
2007Q4,New South Wales,1RNSW,Rest of NSW,No,705
2007Q4,Victoria,20101,Ballarat,Yes,16
2007Q4,Victoria,20101,Ballarat,No,43
2007Q4,Victoria,20102,Creswick - Daylesford - Ballan,Yes,4
2007Q4,Victoria,20102,Creswick - Daylesford - Ballan,No,5
2007Q4,Victoria,20103,Maryborough - Pyrenees,Yes,4
2007Q4,Victoria,20103,Maryborough - Pyrenees,No,13
2007Q4,Victoria,20201,Bendigo,Yes,10
2007Q4,Victoria,20201,Bendigo,No,27
2007Q4,Victoria,20301,Barwon - West,Yes,3
2007Q4,Victoria,20301,Barwon - West,No,4
2007Q4,Victoria,20302,Geelong,Yes,16
2007Q4,Victoria,20302,Geelong,No,44
2007Q4,Victoria,20303,Surf Coast - Bellarine Peninsula,Yes,10
2007Q4,Victoria,20303,Surf Coast - Bellarine Peninsula,No,7
2007Q4,Victoria,20401,Upper Goulburn Valley,Yes,6
2007Q4,Victoria,20401,Upper Goulburn Valley,No,15
2007Q4,Victoria,20402,Wangaratta - Benalla,Yes,4
2007Q4,Victoria,20402,Wangaratta - Benalla,No,5
2007Q4,Victoria,20403,Wodonga - Alpine,Yes,7
2007Q4,Victoria,20403,Wodonga - Alpine,No,26
2007Q4,Victoria,20501,Baw Baw,Yes,3
2007Q4,Victoria,20501,Baw Baw,No,8
2007Q4,Victoria,20502,Gippsland - East,Yes,4
2007Q4,Victoria,20502,Gippsland - East,No,4
2007Q4,Victoria,20503,Gippsland - South West,Yes,0
2007Q4,Victoria,20503,Gippsland - South West,No,9
2007Q4,Victoria,20504,Latrobe Valley,Yes,5
2007Q4,Victoria,20504,Latrobe Valley,No,26
2007Q4,Victoria,20505,Wellington,Yes,4
2007Q4,Victoria,20505,Wellington,No,6
2007Q4,Victoria,20601,Brunswick - Coburg,Yes,7
2007Q4,Victoria,20601,Brunswick - Coburg,No,22
2007Q4,Victoria,20603,Essendon,Yes,3
2007Q4,Victoria,20603,Essendon,No,11
2007Q4,Victoria,20604,Melbourne City,Yes,4
2007Q4,Victoria,20604,Melbourne City,No,13
2007Q4,Victoria,20605,Port Phillip,Yes,11
2007Q4,Victoria,20605,Port Phillip,No,20
2007Q4,Victoria,20606,Stonnington - West,Yes,7
2007Q4,Victoria,20606,Stonnington - West,No,10
2007Q4,Victoria,20607,Yarra,Yes,4
2007Q4,Victoria,20607,Yarra,No,19
2007Q4,Victoria,20701,Boroondara,Yes,12
2007Q4,Victoria,20701,Boroondara,No,11
2007Q4,Victoria,20702,Manningham - West,Yes,10
2007Q4,Victoria,20702,Manningham - West,No,11
2007Q4,Victoria,20703,Whitehorse - West,Yes,4
2007Q4,Victoria,20703,Whitehorse - West,No,14
2007Q4,Victoria,20801,Bayside,Yes,10
2007Q4,Victoria,20801,Bayside,No,8
2007Q4,Victoria,20802,Glen Eira,Yes,13
2007Q4,Victoria,20802,Glen Eira,No,24
2007Q4,Victoria,20803,Kingston,Yes,9
2007Q4,Victoria,20803,Kingston,No,31
2007Q4,Victoria,20804,Stonnington - East,Yes,5
2007Q4,Victoria,20804,Stonnington - East,No,3
2007Q4,Victoria,20901,Banyule,Yes,12
2007Q4,Victoria,20901,Banyule,No,37
2007Q4,Victoria,20902,Darebin - North,Yes,7
2007Q4,Victoria,20902,Darebin - North,No,29
2007Q4,Victoria,20903,Nillumbik - Kinglake,Yes,9
2007Q4,Victoria,20903,Nillumbik - Kinglake,No,4
2007Q4,Victoria,20904,Whittlesea - Wallan,Yes,19
2007Q4,Victoria,20904,Whittlesea - Wallan,No,55
2007Q4,Victoria,21001,Keilor,Yes,9
2007Q4,Victoria,21001,Keilor,No,9
2007Q4,Victoria,21002,Macedon Ranges,Yes,3
2007Q4,Victoria,21002,Macedon Ranges,No,4
2007Q4,Victoria,21003,Moreland - North,Yes,6
2007Q4,Victoria,21003,Moreland - North,No,13
2007Q4,Victoria,21004,Sunbury,Yes,4
2007Q4,Victoria,21004,Sunbury,No,12
2007Q4,Victoria,21005,Tullamarine - Broadmeadows,Yes,18
2007Q4,Victoria,21005,Tullamarine - Broadmeadows,No,51
2007Q4,Victoria,21101,Knox,Yes,16
2007Q4,Victoria,21101,Knox,No,33
2007Q4,Victoria,21103,Maroondah,Yes,9
2007Q4,Victoria,21103,Maroondah,No,13
2007Q4,Victoria,21105,Yarra Ranges,Yes,12
2007Q4,Victoria,21105,Yarra Ranges,No,25
2007Q4,Victoria,21201,Cardinia,Yes,8
2007Q4,Victoria,21201,Cardinia,No,17
2007Q4,Victoria,21202,Casey - North,Yes,17
2007Q4,Victoria,21202,Casey - North,No,35
2007Q4,Victoria,21203,Casey - South,Yes,13
2007Q4,Victoria,21203,Casey - South,No,58
2007Q4,Victoria,21204,Dandenong,Yes,21
2007Q4,Victoria,21204,Dandenong,No,59
2007Q4,Victoria,21205,Monash,Yes,6
2007Q4,Victoria,21205,Monash,No,23
2007Q4,Victoria,21301,Brimbank,Yes,8
2007Q4,Victoria,21301,Brimbank,No,61
2007Q4,Victoria,21302,Hobsons Bay,Yes,8
2007Q4,Victoria,21302,Hobsons Bay,No,28
2007Q4,Victoria,21303,Maribyrnong,Yes,3
2007Q4,Victoria,21303,Maribyrnong,No,19
2007Q4,Victoria,21304,Melton - Bacchus Marsh,Yes,18
2007Q4,Victoria,21304,Melton - Bacchus Marsh,No,46
2007Q4,Victoria,21305,Wyndham,Yes,22
2007Q4,Victoria,21305,Wyndham,No,63
2007Q4,Victoria,21401,Frankston,Yes,28
2007Q4,Victoria,21401,Frankston,No,63
2007Q4,Victoria,21402,Mornington Peninsula,Yes,15
2007Q4,Victoria,21402,Mornington Peninsula,No,39
2007Q4,Victoria,21501,Grampians,Yes,5
2007Q4,Victoria,21501,Grampians,No,13
2007Q4,Victoria,21502,Mildura,Yes,8
2007Q4,Victoria,21502,Mildura,No,15
2007Q4,Victoria,21503,Murray River - Swan Hill,Yes,0
2007Q4,Victoria,21503,Murray River - Swan Hill,No,8
2007Q4,Victoria,21601,Campaspe,Yes,4
2007Q4,Victoria,21601,Campaspe,No,5
2007Q4,Victoria,21603,Shepparton,Yes,6
2007Q4,Victoria,21603,Shepparton,No,15
2007Q4,Victoria,21701,Glenelg - Southern Grampians,Yes,4
2007Q4,Victoria,21701,Glenelg - Southern Grampians,No,4
2007Q4,Victoria,Vic - not in ASGS,Vic - not in ASGS,Yes,0
2007Q4,Victoria,Vic - not in ASGS,Vic - not in ASGS,No,1
2007Q4,Victoria,2GMEL,Greater Melbourne,Yes,395
2007Q4,Victoria,2GMEL,Greater Melbourne,No,1021
2007Q4,Victoria,2RVIC,Rest of Vic.,Yes,131
2007Q4,Victoria,2RVIC,Rest of Vic.,No,335
2007Q4,Queensland,30101,Capalaba,Yes,10
2007Q4,Queensland,30101,Capalaba,No,14
2007Q4,Queensland,30102,Cleveland - Stradbroke,Yes,20
2007Q4,Queensland,30102,Cleveland - Stradbroke,No,16
2007Q4,Queensland,30103,Wynnum - Manly,Yes,19
2007Q4,Queensland,30103,Wynnum - Manly,No,24
2007Q4,Queensland,30201,Bald Hills - Everton Park,Yes,7
2007Q4,Queensland,30201,Bald Hills - Everton Park,No,12
2007Q4,Queensland,30302,Holland Park - Yeronga,Yes,9
2007Q4,Queensland,30302,Holland Park - Yeronga,No,23
2007Q4,Queensland,30303,Mt Gravatt,Yes,6
2007Q4,Queensland,30303,Mt Gravatt,No,12
2007Q4,Queensland,30305,Rocklea - Acacia Ridge,Yes,6
2007Q4,Queensland,30305,Rocklea - Acacia Ridge,No,20
2007Q4,Queensland,30306,Sunnybank,Yes,4
2007Q4,Queensland,30306,Sunnybank,No,14
2007Q4,Queensland,30401,Centenary,Yes,4
2007Q4,Queensland,30401,Centenary,No,11
2007Q4,Queensland,30403,Sherwood - Indooroopilly,Yes,3
2007Q4,Queensland,30403,Sherwood - Indooroopilly,No,9
2007Q4,Queensland,30404,The Gap - Enoggera,Yes,3
2007Q4,Queensland,30404,The Gap - Enoggera,No,18
2007Q4,Queensland,30501,Brisbane Inner,Yes,4
2007Q4,Queensland,30501,Brisbane Inner,No,14
2007Q4,Queensland,30502,Brisbane Inner - East,Yes,3
2007Q4,Queensland,30502,Brisbane Inner - East,No,7
2007Q4,Queensland,30503,Brisbane Inner - North,Yes,9
2007Q4,Queensland,30503,Brisbane Inner - North,No,23
2007Q4,Queensland,30601,Cairns - North,Yes,3
2007Q4,Queensland,30601,Cairns - North,No,12
2007Q4,Queensland,30602,Cairns - South,Yes,13
2007Q4,Queensland,30602,Cairns - South,No,36
2007Q4,Queensland,30603,Innisfail - Cassowary Coast,Yes,0
2007Q4,Queensland,30603,Innisfail - Cassowary Coast,No,3
2007Q4,Queensland,30702,Darling Downs - East,Yes,8
2007Q4,Queensland,30702,Darling Downs - East,No,7
2007Q4,Queensland,30703,Granite Belt,Yes,7
2007Q4,Queensland,30703,Granite Belt,No,13
2007Q4,Queensland,30803,Rockhampton,Yes,5
2007Q4,Queensland,30803,Rockhampton,No,22
2007Q4,Queensland,30805,Gladstone,Yes,5
2007Q4,Queensland,30805,Gladstone,No,12
2007Q4,Queensland,30901,Broadbeach - Burleigh,Yes,13
2007Q4,Queensland,30901,Broadbeach - Burleigh,No,19
2007Q4,Queensland,30902,Coolangatta,Yes,14
2007Q4,Queensland,30902,Coolangatta,No,10
2007Q4,Queensland,30903,Gold Coast - North,Yes,18
2007Q4,Queensland,30903,Gold Coast - North,No,18
2007Q4,Queensland,30906,Nerang,Yes,20
2007Q4,Queensland,30906,Nerang,No,23
2007Q4,Queensland,30907,Ormeau - Oxenford,Yes,15
2007Q4,Queensland,30907,Ormeau - Oxenford,No,30
2007Q4,Queensland,30908,Robina,Yes,15
2007Q4,Queensland,30908,Robina,No,13
2007Q4,Queensland,30909,Southport,Yes,5
2007Q4,Queensland,30909,Southport,No,27
2007Q4,Queensland,30910,Surfers Paradise,Yes,12
2007Q4,Queensland,30910,Surfers Paradise,No,7
2007Q4,Queensland,31001,Forest Lake - Oxley,Yes,10
2007Q4,Queensland,31001,Forest Lake - Oxley,No,21
2007Q4,Queensland,31002,Ipswich Hinterland,Yes,3
2007Q4,Queensland,31002,Ipswich Hinterland,No,16
2007Q4,Queensland,31003,Ipswich Inner,Yes,13
2007Q4,Queensland,31003,Ipswich Inner,No,43
2007Q4,Queensland,31004,Springfield - Redbank,Yes,8
2007Q4,Queensland,31004,Springfield - Redbank,No,31
2007Q4,Queensland,31102,Beenleigh,Yes,3
2007Q4,Queensland,31102,Beenleigh,No,29
2007Q4,Queensland,31103,Browns Plains,Yes,11
2007Q4,Queensland,31103,Browns Plains,No,29
2007Q4,Queensland,31104,Jimboomba,Yes,6
2007Q4,Queensland,31104,Jimboomba,No,9
2007Q4,Queensland,31105,Loganlea - Carbrook,Yes,9
2007Q4,Queensland,31105,Loganlea - Carbrook,No,24
2007Q4,Queensland,31106,Springwood - Kingston,Yes,10
2007Q4,Queensland,31106,Springwood - Kingston,No,39
2007Q4,Queensland,31202,Mackay,Yes,7
2007Q4,Queensland,31202,Mackay,No,21
2007Q4,Queensland,31301,Bribie - Beachmere,Yes,6
2007Q4,Queensland,31301,Bribie - Beachmere,No,8
2007Q4,Queensland,31302,Caboolture,Yes,9
2007Q4,Queensland,31302,Caboolture,No,22
2007Q4,Queensland,31303,Caboolture Hinterland,Yes,0
2007Q4,Queensland,31303,Caboolture Hinterland,No,6
2007Q4,Queensland,31304,Narangba - Burpengary,Yes,7
2007Q4,Queensland,31304,Narangba - Burpengary,No,23
2007Q4,Queensland,31305,Redcliffe,Yes,9
2007Q4,Queensland,31305,Redcliffe,No,38
2007Q4,Queensland,31401,The Hills District,Yes,3
2007Q4,Queensland,31401,The Hills District,No,14
2007Q4,Queensland,31402,North Lakes,Yes,9
2007Q4,Queensland,31402,North Lakes,No,15
2007Q4,Queensland,31501,Far North,Yes,0
2007Q4,Queensland,31501,Far North,No,6
2007Q4,Queensland,31601,Buderim,Yes,5
2007Q4,Queensland,31601,Buderim,No,9
2007Q4,Queensland,31602,Caloundra,Yes,8
2007Q4,Queensland,31602,Caloundra,No,26
2007Q4,Queensland,31603,Maroochy,Yes,16
2007Q4,Queensland,31603,Maroochy,No,22
